sessionnum,roundnum,playerid,previouslytie,nowtie,playeraction,alteraction,otherD,act,break_,make,state,CC,DD
27,4,2725,0,0,D,C,0,0,,0,DC,0,0
27,4,2704,0,1,C,C,0,1,,1,CC,1,0
27,4,2701,0,0,C,C,0,0,,0,CC,1,0
27,4,2707,0,1,C,C,0,1,,1,CC,1,0
27,4,2725,0,0,D,C,0,0,,0,DC,0,0
27,4,2703,1,1,C,C,0,0,0,,CC,1,0
27,4,2713,0,1,C,C,0,1,,1,CC,1,0
27,4,2703,0,1,C,C,0,1,,1,CC,1,0
27,4,2707,0,1,C,C,0,1,,1,CC,1,0
27,4,2725,0,0,D,C,0,0,,0,DC,0,0
27,4,2703,0,1,C,C,0,1,,1,CC,1,0
34,1,3419,1,1,C,D,1,0,0,,CD,0,0
34,1,3400,0,1,C,D,1,1,,1,CD,0,0
34,1,3417,1,0,C,D,1,1,1,,CD,0,0
34,1,3418,0,1,D,C,0,1,,1,DC,0,0
34,1,3420,1,1,C,C,0,0,0,,CC,1,0
34,1,3413,0,1,C,D,1,1,,1,CD,0,0
34,1,3402,0,1,D,C,0,1,,1,DC,0,0
34,1,3409,0,1,D,C,0,1,,1,DC,0,0
34,1,3421,0,1,C,C,0,1,,1,CC,1,0
34,1,3412,0,1,D,D,1,1,,1,DD,0,1
34,1,3404,1,0,C,D,1,1,1,,CD,0,0
34,1,3419,0,1,C,C,0,1,,1,CC,1,0
34,1,3408,0,0,C,D,1,0,,0,CD,0,0
34,1,3414,1,1,C,C,0,0,0,,CC,1,0
34,1,3417,1,1,C,C,0,0,0,,CC,1,0
34,1,3418,0,1,D,D,1,1,,1,DD,0,1
34,1,3400,0,1,C,C,0,1,,1,CC,1,0
34,1,3411,0,1,C,D,1,1,,1,CD,0,0
34,1,3419,0,1,C,C,0,1,,1,CC,1,0
34,1,3409,0,1,D,C,0,1,,1,DC,0,0
34,1,3408,0,0,C,D,1,0,,0,CD,0,0
34,1,3421,0,1,C,C,0,1,,1,CC,1,0
34,1,3407,0,1,D,C,0,1,,1,DC,0,0
34,1,3406,0,1,C,C,0,1,,1,CC,1,0
34,1,3411,0,1,C,D,1,1,,1,CD,0,0
34,1,3417,0,1,C,C,0,1,,1,CC,1,0
34,1,3400,0,0,C,C,0,0,,0,CC,1,0
34,1,3409,0,1,D,C,0,1,,1,DC,0,0
34,1,3404,0,1,C,D,1,1,,1,CD,0,0
34,1,3419,0,1,C,D,1,1,,1,CD,0,0
34,1,3406,0,1,C,C,0,1,,1,CC,1,0
34,1,3407,0,1,D,C,0,1,,1,DC,0,0
34,1,3411,0,1,C,C,0,1,,1,CC,1,0
34,1,3417,0,1,C,D,1,1,,1,CD,0,0
34,1,3414,0,1,C,C,0,1,,1,CC,1,0
34,1,3400,0,0,C,D,1,0,,0,CD,0,0
34,1,3419,0,1,C,D,1,1,,1,CD,0,0
34,1,3409,0,1,D,D,1,1,,1,DD,0,1
34,1,3416,0,1,D,C,0,1,,1,DC,0,0
34,1,3421,0,0,C,D,1,0,,0,CD,0,0
34,1,3407,0,1,D,C,0,1,,1,DC,0,0
34,1,3415,0,1,C,C,0,1,,1,CC,1,0
34,1,3404,0,1,C,C,0,1,,1,CC,1,0
34,1,3417,0,0,C,D,1,0,,0,CD,0,0
34,1,3421,0,0,C,D,1,0,,0,CD,0,0
34,1,3409,0,1,D,D,1,1,,1,DD,0,1
34,1,3415,0,1,C,D,1,1,,1,CD,0,0
34,1,3414,0,0,C,C,0,0,,0,CC,1,0
34,1,3410,0,1,D,C,0,1,,1,DC,0,0
34,1,3410,0,1,D,C,0,1,,1,DC,0,0
34,1,3410,0,1,D,C,0,1,,1,DC,0,0
34,2,3413,1,1,C,C,0,0,0,,CC,1,0
34,2,3419,1,1,C,C,0,0,0,,CC,1,0
34,2,3400,0,1,C,C,0,1,,1,CC,1,0
34,2,3414,0,1,C,C,0,1,,1,CC,1,0
34,2,3411,0,1,C,D,1,1,,1,CD,0,0
34,2,3412,0,1,D,C,0,1,,1,DC,0,0
34,2,3421,0,1,C,C,0,1,,1,CC,1,0
34,2,3409,1,0,D,C,0,1,1,,DC,0,0
34,2,3404,1,1,C,C,0,0,0,,CC,1,0
34,2,3419,1,1,C,D,1,0,0,,CD,0,0
34,2,3413,0,0,C,D,1,0,,0,CD,0,0
34,2,3411,0,1,C,D,1,1,,1,CD,0,0
34,2,3412,0,1,D,D,1,1,,1,DD,0,1
34,2,3400,0,1,C,C,0,1,,1,CC,1,0
34,2,3414,0,1,C,C,0,1,,1,CC,1,0
34,2,3402,1,1,D,C,0,0,0,,DC,0,0
34,2,3419,1,1,C,C,0,0,0,,CC,1,0
34,2,3409,0,1,D,C,0,1,,1,DC,0,0
34,2,3408,1,1,C,C,0,0,0,,CC,1,0
34,2,3404,0,0,C,C,0,0,,0,CC,1,0
34,2,3417,0,1,C,C,0,1,,1,CC,1,0
34,2,3412,0,1,D,C,0,1,,1,DC,0,0
34,2,3416,1,0,D,D,1,1,1,,DD,0,1
34,2,3419,1,1,C,C,0,0,0,,CC,1,0
34,2,3418,1,1,C,C,0,0,0,,CC,1,0
34,2,3402,1,1,D,C,0,0,0,,DC,0,0
34,2,3404,0,0,C,C,0,0,,0,CC,1,0
34,2,3409,0,1,D,D,1,1,,1,DD,0,1
34,2,3407,1,1,D,C,0,0,0,,DC,0,0
34,2,3416,1,0,D,C,0,1,1,,DC,0,0
34,2,3419,0,1,C,C,0,1,,1,CC,1,0
34,2,3402,1,1,D,C,0,0,0,,DC,0,0
34,2,3420,0,1,C,D,1,1,,1,CD,0,0
34,2,3418,0,1,C,D,1,1,,1,CD,0,0
34,2,3414,0,1,C,D,1,1,,1,CD,0,0
34,2,3404,0,0,C,D,1,0,,0,CD,0,0
34,2,3416,0,1,D,C,0,1,,1,DC,0,0
34,2,3419,0,1,C,C,0,1,,1,CC,1,0
34,2,3418,0,1,C,C,0,1,,1,CC,1,0
34,2,3407,0,0,D,C,0,0,,0,DC,0,0
34,2,3408,0,0,C,D,1,0,,0,CD,0,0
34,2,3420,0,1,C,C,0,1,,1,CC,1,0
34,2,3404,0,1,C,C,0,1,,1,CC,1,0
34,2,3407,0,0,D,C,0,0,,0,DC,0,0
34,2,3408,0,1,C,C,0,1,,1,CC,1,0
34,2,3420,0,1,C,D,1,1,,1,CD,0,0
34,2,3420,0,1,C,C,0,1,,1,CC,1,0
34,2,3410,0,1,D,C,0,1,,1,DC,0,0
34,2,3420,0,1,C,C,0,1,,1,CC,1,0
34,2,3406,0,1,C,C,0,1,,1,CC,1,0
34,2,3406,0,1,C,C,0,1,,1,CC,1,0
40,1,4012,0,1,D,C,0,1,,1,DC,0,0
40,1,4002,1,1,C,C,0,0,0,,CC,1,0
40,1,4017,1,1,D,C,0,0,0,,DC,0,0
40,1,4005,0,1,C,C,0,1,,1,CC,1,0
40,1,4007,1,1,D,C,0,0,0,,DC,0,0
40,1,4012,0,1,D,C,0,1,,1,DC,0,0
40,1,4016,0,1,C,C,0,1,,1,CC,1,0
40,1,4008,1,1,C,C,0,0,0,,CC,1,0
40,1,4006,1,1,C,C,0,0,0,,CC,1,0
40,1,4009,0,1,C,C,0,1,,1,CC,1,0
40,1,4003,0,0,C,D,1,0,,0,CD,0,0
40,1,4002,0,1,C,C,0,1,,1,CC,1,0
40,1,4021,0,1,C,C,0,1,,1,CC,1,0
40,1,4004,1,1,C,C,0,0,0,,CC,1,0
40,1,4010,1,1,C,C,0,0,0,,CC,1,0
40,1,4000,1,1,C,C,0,0,0,,CC,1,0
40,1,4008,1,1,C,C,0,0,0,,CC,1,0
40,1,4006,0,1,C,C,0,1,,1,CC,1,0
40,1,4007,0,1,D,C,0,1,,1,DC,0,0
40,1,4003,0,1,C,C,0,1,,1,CC,1,0
40,1,4016,0,0,C,D,1,0,,0,CD,0,0
40,1,4000,1,1,C,C,0,0,0,,CC,1,0
40,1,4008,1,1,C,D,1,0,0,,CD,0,0
40,1,4006,0,1,C,C,0,1,,1,CC,1,0
40,1,4004,1,1,C,C,0,0,0,,CC,1,0
40,1,4007,0,1,D,D,1,1,,1,DD,0,1
40,1,4009,0,1,C,C,0,1,,1,CC,1,0
40,1,4011,1,0,C,D,1,1,1,,CD,0,0
40,1,4008,0,1,C,C,0,1,,1,CC,1,0
40,1,4014,0,1,D,C,0,1,,1,DC,0,0
40,1,4006,0,1,C,C,0,1,,1,CC,1,0
40,1,4010,0,1,C,C,0,1,,1,CC,1,0
40,1,4004,1,1,C,C,0,0,0,,CC,1,0
40,1,4021,0,1,C,C,0,1,,1,CC,1,0
40,1,4008,0,1,C,C,0,1,,1,CC,1,0
40,1,4006,0,0,C,D,1,0,,0,CD,0,0
40,1,4014,0,1,D,C,0,1,,1,DC,0,0
40,1,4020,0,1,C,D,1,1,,1,CD,0,0
40,1,4000,0,0,C,D,1,0,,0,CD,0,0
40,1,4010,0,0,C,D,1,0,,0,CD,0,0
40,1,4008,0,1,C,D,1,1,,1,CD,0,0
40,1,4006,0,1,C,C,0,1,,1,CC,1,0
40,1,4000,0,0,C,D,1,0,,0,CD,0,0
40,1,4004,0,1,C,C,0,1,,1,CC,1,0
40,1,4008,0,1,C,C,0,1,,1,CC,1,0
40,1,4021,0,1,C,C,0,1,,1,CC,1,0
40,1,4014,0,1,D,C,0,1,,1,DC,0,0
40,1,4010,0,1,C,C,0,1,,1,CC,1,0
40,1,4004,0,1,C,C,0,1,,1,CC,1,0
40,1,4024,0,1,D,C,0,1,,1,DC,0,0
40,1,4014,0,0,D,C,0,0,,0,DC,0,0
40,1,4021,0,1,C,C,0,1,,1,CC,1,0
40,1,4000,0,1,C,C,0,1,,1,CC,1,0
40,1,4024,0,1,D,C,0,1,,1,DC,0,0
40,1,4001,1,1,C,C,0,0,0,,CC,1,0
40,1,4000,0,1,C,C,0,1,,1,CC,1,0
40,1,4000,0,0,C,D,1,0,,0,CD,0,0
47,1,4714,1,0,C,D,1,1,1,,CD,0,0
47,1,4716,0,1,C,C,0,1,,1,CC,1,0
47,1,4702,1,1,D,D,1,0,0,,DD,0,1
47,1,4710,0,1,C,D,1,1,,1,CD,0,0
47,1,4703,0,0,D,D,1,0,,0,DD,0,1
47,1,4712,0,1,D,D,1,1,,1,DD,0,1
47,1,4722,1,0,C,D,1,1,1,,CD,0,0
47,1,4713,0,1,C,D,1,1,,1,CD,0,0
47,1,4715,1,0,D,D,1,1,1,,DD,0,1
47,1,4718,1,0,C,D,1,1,1,,CD,0,0
47,1,4702,0,1,D,D,1,1,,1,DD,0,1
47,1,4716,0,0,C,D,1,0,,0,CD,0,0
47,1,4701,0,1,D,D,1,1,,1,DD,0,1
47,1,4714,0,1,C,D,1,1,,1,CD,0,0
47,1,4717,1,0,C,D,1,1,1,,CD,0,0
47,1,4709,1,1,D,C,0,0,0,,DC,0,0
47,1,4702,0,1,D,C,0,1,,1,DC,0,0
47,1,4710,0,1,C,C,0,1,,1,CC,1,0
47,1,4718,0,1,C,C,0,1,,1,CC,1,0
47,1,4716,0,0,C,D,1,0,,0,CD,0,0
47,1,4715,0,1,D,C,0,1,,1,DC,0,0
47,1,4717,1,0,C,D,1,1,1,,CD,0,0
47,1,4718,0,1,C,D,1,1,,1,CD,0,0
47,1,4704,0,1,D,C,0,1,,1,DC,0,0
47,1,4710,0,1,C,D,1,1,,1,CD,0,0
47,1,4709,0,1,D,C,0,1,,1,DC,0,0
47,1,4717,0,0,C,C,0,0,,0,CC,1,0
47,1,4722,0,1,C,C,0,1,,1,CC,1,0
47,1,4718,0,0,C,C,0,0,,0,CC,1,0
47,1,4704,0,1,D,D,1,1,,1,DD,0,1
47,1,4722,0,1,C,C,0,1,,1,CC,1,0
47,1,4704,0,1,D,D,1,1,,1,DD,0,1
47,2,4702,1,1,D,C,0,0,0,,DC,0,0
47,2,4716,1,0,C,D,1,1,1,,CD,0,0
47,2,4715,1,0,C,C,0,1,1,,CC,1,0
47,2,4713,0,0,D,D,1,0,,0,DD,0,1
47,2,4718,0,0,C,D,1,0,,0,CD,0,0
47,2,4704,0,1,D,C,0,1,,1,DC,0,0
47,2,4702,0,1,D,D,1,1,,1,DD,0,1
47,2,4716,0,0,C,D,1,0,,0,CD,0,0
47,2,4710,1,1,C,C,0,0,0,,CC,1,0
47,2,4703,1,0,D,D,1,1,1,,DD,0,1
47,2,4714,0,0,C,D,1,0,,0,CD,0,0
47,2,4709,1,1,D,D,1,0,0,,DD,0,1
47,2,4715,0,1,C,C,0,1,,1,CC,1,0
47,2,4719,0,1,C,C,0,1,,1,CC,1,0
47,2,4703,1,0,D,D,1,1,1,,DD,0,1
47,2,4704,0,1,D,C,0,1,,1,DC,0,0
47,2,4722,1,1,D,C,0,0,0,,DC,0,0
47,2,4703,1,0,D,D,1,1,1,,DD,0,1
47,2,4715,0,0,C,D,1,0,,0,CD,0,0
47,2,4704,0,1,D,D,1,1,,1,DD,0,1
47,2,4722,0,1,D,C,0,1,,1,DC,0,0
47,2,4719,0,1,C,D,1,1,,1,CD,0,0
47,2,4710,0,1,C,C,0,1,,1,CC,1,0
47,2,4701,0,0,C,C,0,0,,0,CC,1,0
47,2,4722,0,1,D,D,1,1,,1,DD,0,1
47,2,4717,0,1,C,D,1,1,,1,CD,0,0
47,2,4703,0,1,D,C,0,1,,1,DC,0,0
47,2,4709,1,1,D,C,0,0,0,,DC,0,0
47,2,4710,0,1,C,D,1,1,,1,CD,0,0
47,2,4703,0,1,D,C,0,1,,1,DC,0,0
47,2,4701,0,0,C,D,1,0,,0,CD,0,0
47,2,4709,0,1,D,C,0,1,,1,DC,0,0
47,3,4716,1,1,C,C,0,0,0,,CC,1,0
47,3,4702,0,1,D,C,0,1,,1,DC,0,0
47,3,4701,0,1,D,C,0,1,,1,DC,0,0
47,3,4703,0,1,D,C,0,1,,1,DC,0,0
47,3,4714,0,1,C,C,0,1,,1,CC,1,0
47,3,4718,0,0,C,C,0,0,,0,CC,1,0
47,3,4715,0,1,C,D,1,1,,1,CD,0,0
47,3,4722,1,0,D,C,0,1,1,,DC,0,0
47,3,4702,0,1,D,C,0,1,,1,DC,0,0
47,3,4716,1,0,C,D,1,1,1,,CD,0,0
47,3,4710,1,1,C,C,0,0,0,,CC,1,0
47,3,4718,0,0,C,D,1,0,,0,CD,0,0
47,3,4712,1,1,C,D,1,0,0,,CD,0,0
47,3,4704,1,1,D,C,0,0,0,,DC,0,0
47,3,4722,1,0,D,C,0,1,1,,DC,0,0
47,3,4712,1,1,C,D,1,0,0,,CD,0,0
47,3,4704,0,1,D,D,1,1,,1,DD,0,1
47,3,4719,1,1,C,C,0,0,0,,CC,1,0
47,3,4713,1,1,C,C,0,0,0,,CC,1,0
47,3,4712,0,1,C,C,0,1,,1,CC,1,0
47,3,4717,0,1,C,D,1,1,,1,CD,0,0
47,3,4713,1,0,C,D,1,1,1,,CD,0,0
47,3,4717,0,1,C,C,0,1,,1,CC,1,0
47,3,4713,0,0,C,C,0,0,,0,CC,1,0
47,3,4717,0,1,C,C,0,1,,1,CC,1,0
47,3,4709,1,1,D,D,1,0,0,,DD,0,1
47,3,4713,0,1,C,C,0,1,,1,CC,1,0
47,3,4704,0,1,D,D,1,1,,1,DD,0,1
47,3,4709,1,0,D,C,0,1,1,,DC,0,0
47,3,4709,0,1,D,C,0,1,,1,DC,0,0
47,3,4709,0,1,D,C,0,1,,1,DC,0,0
47,3,4704,0,1,D,D,1,1,,1,DD,0,1
47,4,4716,1,1,C,C,0,0,0,,CC,1,0
47,4,4712,1,0,D,D,1,1,1,,DD,0,1
47,4,4710,1,1,C,C,0,0,0,,CC,1,0
47,4,4718,1,0,C,D,1,1,1,,CD,0,0
47,4,4713,0,1,C,C,0,1,,1,CC,1,0
47,4,4703,1,1,D,C,0,0,0,,DC,0,0
47,4,4717,1,1,C,C,0,0,0,,CC,1,0
47,4,4714,1,1,D,C,0,0,0,,DC,0,0
47,4,4709,1,0,D,D,1,1,1,,DD,0,1
47,4,4712,1,0,D,D,1,1,1,,DD,0,1
47,4,4704,1,1,D,C,0,0,0,,DC,0,0
47,4,4715,1,1,D,C,0,0,0,,DC,0,0
47,4,4718,0,0,C,D,1,0,,0,CD,0,0
47,4,4710,1,1,C,D,1,0,0,,CD,0,0
47,4,4722,1,0,D,D,1,1,1,,DD,0,1
47,4,4702,0,1,D,D,1,1,,1,DD,0,1
47,4,4716,0,0,C,D,1,0,,0,CD,0,0
47,4,4712,0,1,D,C,0,1,,1,DC,0,0
47,4,4702,0,1,D,C,0,1,,1,DC,0,0
47,4,4704,1,1,D,C,0,0,0,,DC,0,0
47,4,4715,1,0,D,D,1,1,1,,DD,0,1
47,4,4719,1,1,C,D,1,0,0,,CD,0,0
47,4,4709,1,0,D,D,1,1,1,,DD,0,1
47,4,4722,1,0,D,C,0,1,1,,DC,0,0
47,4,4704,1,1,D,D,1,0,0,,DD,0,1
47,4,4704,0,1,D,C,0,1,,1,DC,0,0
47,4,4701,1,1,D,D,1,0,0,,DD,0,1
47,4,4709,1,0,D,C,0,1,1,,DC,0,0
47,4,4719,1,1,C,D,1,0,0,,CD,0,0
47,4,4704,0,1,D,C,0,1,,1,DC,0,0
47,4,4701,0,1,D,C,0,1,,1,DC,0,0
47,4,4709,0,1,D,D,1,1,,1,DD,0,1
47,5,4704,1,1,D,C,0,0,0,,DC,0,0
47,5,4702,1,1,D,D,1,0,0,,DD,0,1
47,5,4714,1,0,D,D,1,1,1,,DD,0,1
47,5,4713,1,1,D,C,0,0,0,,DC,0,0
47,5,4712,1,1,C,C,0,0,0,,CC,1,0
47,5,4717,1,0,C,D,1,1,1,,CD,0,0
47,5,4715,0,0,D,C,0,0,,0,DC,0,0
47,5,4722,0,1,C,C,0,1,,1,CC,1,0
47,5,4718,0,0,C,D,1,0,,0,CD,0,0
47,5,4704,1,1,D,C,0,0,0,,DC,0,0
47,5,4709,1,0,D,D,1,1,1,,DD,0,1
47,5,4712,1,1,C,C,0,0,0,,CC,1,0
47,5,4717,1,0,C,D,1,1,1,,CD,0,0
47,5,4701,1,1,D,C,0,0,0,,DC,0,0
47,5,4714,0,1,D,D,1,1,,1,DD,0,1
47,5,4713,0,1,D,C,0,1,,1,DC,0,0
47,5,4712,1,1,C,C,0,0,0,,CC,1,0
47,5,4715,0,1,D,D,1,1,,1,DD,0,1
47,5,4703,1,0,D,D,1,1,1,,DD,0,1
47,5,4704,1,1,D,D,1,0,0,,DD,0,1
47,5,4716,1,1,C,C,0,0,0,,CC,1,0
47,5,4717,0,1,C,C,0,1,,1,CC,1,0
47,5,4703,1,0,D,D,1,1,1,,DD,0,1
47,5,4714,0,0,D,D,1,0,,0,DD,0,1
47,5,4709,1,1,D,C,0,0,0,,DC,0,0
47,5,4715,0,1,D,C,0,1,,1,DC,0,0
47,5,4716,0,1,C,C,0,1,,1,CC,1,0
47,5,4719,0,1,D,D,1,1,,1,DD,0,1
47,5,4714,0,0,D,D,1,0,,0,DD,0,1
47,5,4715,0,0,D,D,1,0,,0,DD,0,1
47,5,4710,0,1,C,D,1,1,,1,CD,0,0
47,5,4709,0,1,D,C,0,1,,1,DC,0,0
47,6,4716,1,1,C,C,0,0,0,,CC,1,0
47,6,4718,1,1,C,C,0,0,0,,CC,1,0
47,6,4717,1,0,C,D,1,1,1,,CD,0,0
47,6,4710,1,1,C,D,1,0,0,,CD,0,0
47,6,4712,1,1,D,D,1,0,0,,DD,0,1
47,6,4701,1,1,D,D,1,0,0,,DD,0,1
47,6,4703,1,1,D,C,0,0,0,,DC,0,0
47,6,4718,1,0,C,D,1,1,1,,CD,0,0
47,6,4716,1,1,C,C,0,0,0,,CC,1,0
47,6,4722,1,0,D,D,1,1,1,,DD,0,1
47,6,4713,1,1,D,C,0,0,0,,DC,0,0
47,6,4719,1,1,C,D,1,0,0,,CD,0,0
47,6,4717,0,0,C,D,1,0,,0,CD,0,0
47,6,4712,0,0,D,D,1,0,,0,DD,0,1
47,6,4709,1,0,D,D,1,1,1,,DD,0,1
47,6,4716,1,0,C,D,1,1,1,,CD,0,0
47,6,4703,0,1,D,D,1,1,,1,DD,0,1
47,6,4718,0,0,C,D,1,0,,0,CD,0,0
47,6,4701,1,1,D,C,0,0,0,,DC,0,0
47,6,4712,0,1,D,C,0,1,,1,DC,0,0
47,6,4716,1,0,C,D,1,1,1,,CD,0,0
47,6,4719,1,1,C,D,1,0,0,,CD,0,0
47,6,4718,0,1,C,C,0,1,,1,CC,1,0
47,6,4722,1,0,D,C,0,1,1,,DC,0,0
47,6,4722,0,1,D,D,1,1,,1,DD,0,1
47,6,4719,1,1,C,D,1,0,0,,CD,0,0
47,6,4719,0,0,C,D,1,0,,0,CD,0,0
47,6,4709,0,1,D,C,0,1,,1,DC,0,0
47,6,4704,1,1,D,D,1,0,0,,DD,0,1
47,6,4710,1,1,C,C,0,0,0,,CC,1,0
47,6,4704,0,1,D,D,1,1,,1,DD,0,1
47,6,4709,0,0,D,D,1,0,,0,DD,0,1
47,7,4715,1,1,D,C,0,0,0,,DC,0,0
47,7,4712,1,1,C,C,0,0,0,,CC,1,0
47,7,4722,1,0,C,D,1,1,1,,CD,0,0
47,7,4718,1,0,C,D,1,1,1,,CD,0,0
47,7,4712,1,1,C,C,0,0,0,,CC,1,0
47,7,4710,0,0,C,D,1,0,,0,CD,0,0
47,7,4703,1,1,D,C,0,0,0,,DC,0,0
47,7,4709,1,0,D,D,1,1,1,,DD,0,1
47,7,4701,1,1,D,D,1,0,0,,DD,0,1
47,7,4719,1,1,D,C,0,0,0,,DC,0,0
47,7,4715,0,0,D,D,1,0,,0,DD,0,1
47,7,4702,1,1,D,D,1,0,0,,DD,0,1
47,7,4703,0,1,D,C,0,1,,1,DC,0,0
47,7,4712,1,0,C,D,1,1,1,,CD,0,0
47,7,4701,0,1,D,C,0,1,,1,DC,0,0
47,7,4702,1,1,D,D,1,0,0,,DD,0,1
47,7,4712,1,0,C,D,1,1,1,,CD,0,0
47,7,4719,1,1,D,C,0,0,0,,DC,0,0
47,7,4713,1,1,C,C,0,0,0,,CC,1,0
47,7,4715,0,0,D,D,1,0,,0,DD,0,1
47,7,4701,0,1,D,D,1,1,,1,DD,0,1
47,7,4716,0,1,C,C,0,1,,1,CC,1,0
47,7,4702,0,1,D,D,1,1,,1,DD,0,1
47,7,4719,1,1,D,C,0,0,0,,DC,0,0
47,7,4703,0,0,D,D,1,0,,0,DD,0,1
47,7,4709,1,0,D,C,0,1,1,,DC,0,0
47,7,4722,0,1,C,C,0,1,,1,CC,1,0
47,7,4719,0,1,D,C,0,1,,1,DC,0,0
47,7,4704,1,1,D,D,1,0,0,,DD,0,1
47,7,4722,0,1,C,D,1,1,,1,CD,0,0
47,7,4709,0,1,D,D,1,1,,1,DD,0,1
47,7,4704,0,1,D,C,0,1,,1,DC,0,0
52,1,5227,1,1,C,C,0,0,0,,CC,1,0
52,1,5206,0,1,C,C,0,1,,1,CC,1,0
52,1,5237,1,1,D,C,0,0,0,,DC,0,0
52,1,5219,1,1,D,D,1,0,0,,DD,0,1
52,1,5202,0,1,D,D,1,1,,1,DD,0,1
52,1,5233,1,1,D,C,0,0,0,,DC,0,0
52,1,5209,0,1,C,C,0,1,,1,CC,1,0
52,1,5206,0,1,C,C,0,1,,1,CC,1,0
52,1,5213,0,1,D,C,0,1,,1,DC,0,0
52,1,5204,1,1,C,C,0,0,0,,CC,1,0
52,1,5222,1,0,D,D,1,1,1,,DD,0,1
52,1,5219,1,1,D,D,1,0,0,,DD,0,1
52,1,5227,0,1,C,C,0,1,,1,CC,1,0
52,1,5202,0,1,D,D,1,1,,1,DD,0,1
52,1,5232,1,1,D,C,0,0,0,,DC,0,0
52,1,5212,0,1,C,C,0,1,,1,CC,1,0
52,1,5237,1,1,D,D,1,0,0,,DD,0,1
52,1,5236,0,1,C,D,1,1,,1,CD,0,0
52,1,5223,0,1,C,C,0,1,,1,CC,1,0
52,1,5211,1,0,C,D,1,1,1,,CD,0,0
52,1,5219,0,0,D,D,1,0,,0,DD,0,1
52,1,5202,0,1,D,D,1,1,,1,DD,0,1
52,1,5207,0,1,C,C,0,1,,1,CC,1,0
52,1,5208,1,1,D,C,0,0,0,,DC,0,0
52,1,5206,0,1,C,D,1,1,,1,CD,0,0
52,1,5224,0,0,D,C,0,0,,0,DC,0,0
52,1,5203,1,1,C,C,0,0,0,,CC,1,0
52,1,5228,1,0,C,D,1,1,1,,CD,0,0
52,1,5225,1,1,D,C,0,0,0,,DC,0,0
52,1,5237,0,1,D,C,0,1,,1,DC,0,0
52,1,5201,0,1,C,D,1,1,,1,CD,0,0
52,1,5235,1,0,D,D,1,1,1,,DD,0,1
52,1,5219,0,0,D,D,1,0,,0,DD,0,1
52,1,5226,0,1,D,C,0,1,,1,DC,0,0
52,1,5202,0,1,D,C,0,1,,1,DC,0,0
52,1,5233,1,1,D,D,1,0,0,,DD,0,1
52,1,5212,0,1,C,C,0,1,,1,CC,1,0
52,1,5209,0,1,C,D,1,1,,1,CD,0,0
52,1,5236,0,1,C,C,0,1,,1,CC,1,0
52,1,5208,0,0,D,D,1,0,,0,DD,0,1
52,1,5202,0,1,D,C,0,1,,1,DC,0,0
52,1,5203,1,1,C,C,0,0,0,,CC,1,0
52,1,5219,0,0,D,C,0,0,,0,DC,0,0
52,1,5233,1,1,D,D,1,0,0,,DD,0,1
52,1,5201,0,1,C,C,0,1,,1,CC,1,0
52,1,5211,1,0,C,D,1,1,1,,CD,0,0
52,1,5221,1,1,D,C,0,0,0,,DC,0,0
52,1,5213,0,1,D,D,1,1,,1,DD,0,1
52,1,5226,0,1,D,D,1,1,,1,DD,0,1
52,1,5236,0,1,C,D,1,1,,1,CD,0,0
52,1,5230,0,1,D,D,1,1,,1,DD,0,1
52,1,5224,0,0,D,D,1,0,,0,DD,0,1
52,1,5225,0,1,D,C,0,1,,1,DC,0,0
52,1,5201,0,0,C,D,1,0,,0,CD,0,0
52,1,5209,0,1,C,C,0,1,,1,CC,1,0
52,1,5228,0,0,C,C,0,0,,0,CC,1,0
52,1,5203,1,1,C,D,1,0,0,,CD,0,0
52,1,5232,0,1,D,D,1,1,,1,DD,0,1
52,1,5211,1,0,C,D,1,1,1,,CD,0,0
52,1,5236,0,1,C,D,1,1,,1,CD,0,0
52,1,5235,0,1,D,D,1,1,,1,DD,0,1
52,1,5233,0,1,D,D,1,1,,1,DD,0,1
52,1,5201,0,0,C,D,1,0,,0,CD,0,0
52,1,5226,0,1,D,D,1,1,,1,DD,0,1
52,1,5221,0,1,D,D,1,1,,1,DD,0,1
52,1,5204,0,1,C,D,1,1,,1,CD,0,0
52,1,5207,0,1,C,D,1,1,,1,CD,0,0
52,1,5213,0,1,D,D,1,1,,1,DD,0,1
52,1,5209,0,1,C,D,1,1,,1,CD,0,0
52,1,5230,0,1,D,D,1,1,,1,DD,0,1
52,1,5210,1,0,D,D,1,1,1,,DD,0,1
52,1,5232,0,1,D,C,0,1,,1,DC,0,0
52,1,5207,0,1,C,D,1,1,,1,CD,0,0
52,1,5226,0,0,D,C,0,0,,0,DC,0,0
52,1,5225,0,1,D,C,0,1,,1,DC,0,0
52,1,5211,0,1,C,D,1,1,,1,CD,0,0
52,1,5221,0,0,D,D,1,0,,0,DD,0,1
52,1,5233,0,1,D,D,1,1,,1,DD,0,1
52,1,5203,0,1,C,C,0,1,,1,CC,1,0
52,1,5201,0,1,C,C,0,1,,1,CC,1,0
52,1,5209,0,1,C,D,1,1,,1,CD,0,0
52,1,5207,0,1,C,D,1,1,,1,CD,0,0
52,1,5238,0,1,D,D,1,1,,1,DD,0,1
52,1,5211,0,1,C,D,1,1,,1,CD,0,0
52,1,5235,0,1,D,D,1,1,,1,DD,0,1
52,1,5233,0,1,D,D,1,1,,1,DD,0,1
